index,id,sentence,subject_entity,object_entity,label,source
27992,28022,"3월 28일에는 문화방송이 MBC의 . 명예가 훼손되었다는 이유로 《제대로 뉴스데스크》 ? 와 《 , 파워업 PD수첩》 동영상의 접속을 차단하라는 요청 , 에 대하여 한국인터넷자율정책기구의 위원 10명 모두 ‘해당 없음’으로 결론지어 사실상 요청 : 이 거부되었다.","{'word': '한국인터넷자율정책기구', 'start_idx': 82, 'end_idx': 92, 'type': 'ORG'}","{'word': '10명', 'start_idx': 98, 'end_idx': 100, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
28379,28410,"1991년 ? 12월 21일, 소련 . 을 구성하고 있던 ? 12개의 : 국가 중 ; 조지아를 제외한 11개국이 알마-아타 협정을 체결하여 소련 ? 의 해체를 공식적으로 인정한 후 ! , 독립국가연합이라는 자발 ; 적인 협의체로 이를 대체하기로 했다. 고르바초프는 12월 25일 소련 대통령 직을 사임 , 했고 ! 12월 26일 소비에트 최고 ! 위원회 ; 는 벨라베자 조약을 합법이라 인정한 후 스스로 해산했다.","{'word': '독립국가연합', 'start_idx': 88, 'end_idx': 93, 'type': 'ORG'}","{'word': '11개국', 'start_idx': 46, 'end_idx': 49, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
29232,29266,묵돌이 선우 ? 가 된 209년에는 진시황이 사망한 직후였으며 이로 인해 진나라가 큰 혼란에 ! 빠져 ; 중국은 초한전쟁이라는 내전 . 을 치르고 있었다.,"{'word': '진시황', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}","{'word': '진나라', 'start_idx': 38, 'end_idx': 40, 'type': 'DAT'}",per:place_of_death,wikipedia
29971,30008,"; 만네르헤임은 1951년 1월 27일(협정 세계시), 핀란드 시간으로는 1월 28일 스위스 로잔의 주립 : 병원에서 ; 사망 ; 했다.","{'word': '만네르헤임', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '스위스 로잔', 'start_idx': 46, 'end_idx': 51, 'type': 'LOC'}",per:place_of_death,wikipedia
30163,30200,"이 무렵 대한독립군의 병력은 최진동의 군무도독부계가 약 670명, 홍범도와 안무의 국민회계가 약 550명으로 총 대원 1천 2백여 명으로 일제 측에 의해 탐지되었으며, 화력으로는 무기가 기관총 2문, 군총 약 9백 정 : 이상, 권총 약 2백 정, 폭탄(수류탄) 약 1백 개, 망원경 7개, 탄환 군총 1정 당 : 150발 등으로 집계되었다.","{'word': '대한독립군', 'start_idx': 5, 'end_idx': 9, 'type': 'ORG'}","{'word': '1천 2백', 'start_idx': 66, 'end_idx': 70, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
30375,30413,2010년 5월 런던에서는 세계를 열광시켰던 스웨덴의 4인조 팝그룹 아바( ? ABBA)를 ; 기념하는 박물관 겸 테마파크를 개장 : 하고 팬들이 . 직접 : 공연장에 올라가 아바 멤버들의 홀로그램 사이에서 . 함께 . 춤추고 노래할 . 수 있도록 : 하였다.,"{'word': 'ABBA', 'start_idx': 41, 'end_idx': 44, 'type': 'ORG'}","{'word': '4인', 'start_idx': 30, 'end_idx': 31, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
30922,30961,"순천시는 . 지난 14일, ; 13개 동 주민 ? 150 . 명과 함께 ; 주민들이 직접 참여해 ; 주민자치형 마을 : 복지계획 수립하기 위한 100인 원탁회의를 처음 , 으로 . 진행 . 했다고 밝혔다.","{'word': '순천시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '13개', 'start_idx': 13, 'end_idx': 15, 'type': 'NOH'}",org:number_of_employees/members,wikitree
30948,30987,"1593년 6월 2차 진주성 전투에서 진주성이 ; 함락되자 의병장 , 인 김천일·고종후와 ? 함께 촉석루에 올라 임금의 처소가 있는 북쪽을 향해 4배(四拜)를 한 후 스스로 진주 남강에 투신해 순절했다 , .","{'word': '고종후', 'start_idx': 40, 'end_idx': 42, 'type': 'PER'}","{'word': '진주성', 'start_idx': 12, 'end_idx': 14, 'type': 'POH'}",per:place_of_death,wikitree
31472,31513,"1945년 : 말 및 1946년 초 ? 오스트리아 ! 주둔 연합군 병력은 소련군 150,000명, 영국군 . 55,000 , 명, ; 미군 . 40,000명 . , 프랑스군 15,000명에 이르렀다 ? .","{'word': '소련군', 'start_idx': 35, 'end_idx': 37, 'type': 'ORG'}","{'word': '150,000명', 'start_idx': 39, 'end_idx': 46, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
18,18,"문성민은 경기대학교에 입학하여 황동일, 신영석과 함께 경기대학교의 전성기를 이끌면서 하계 ! 대회, 전국체전, 최강전 등 3관왕을 이룬다.","{'word': '문성민', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '경기대', 'start_idx': 5, 'end_idx': 7, 'type': 'ORG'}",per:schools_attended,wikipedia
68,68,", 경성대학교 재학 시절 우완 투수 김기표와 입학 동기생이었는데 이 둘은 ! 입단 당시 각각 ! '좌원삼', '우기표' ; 로 불렸다.","{'word': '김기표', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}","{'word': '경성대', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:schools_attended,wikipedia
102,102,"1959년 한국 전쟁 ! 으로 ? 폐교된 : 대성여자중학교 , 를 부활시키고 1960년에는 ! 대성 : 여자고등학교를 세웠다.","{'word': '대성여자중학교', 'start_idx': 18, 'end_idx': 24, 'type': 'ORG'}","{'word': '1959년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:dissolved,wikipedia
591,591,"2015년, 중앙희극학원에서 학업 생활을 하던 쟝쩐위는 프랑스의 영화 감독 '장-클로도부 ? 라트(Jean-ClaudeBourlat)'에게 중국과 프랑스 공동 제작한 영화 《개왕운적남단》 ? 의 메인 주연으로 캐스팅 되었다.","{'word': '쟝쩐위', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}","{'word': '중앙희극학원', 'start_idx': 7, 'end_idx': 12, 'type': 'ORG'}",per:schools_attended,wikipedia
1171,1171,"전영은 초나라를 돕지 않고 진나라를 멸하는 데에도 함께하지 않았으므로, 기원전 206년 . 에 진나라가 망하고 항우가 ? 실시한 제후 봉건에서 전시는 제나라 왕에서 밀려나 교동나라 왕으로 봉해졌다.","{'word': '진나라', 'start_idx': 15, 'end_idx': 17, 'type': 'ORG'}","{'word': '기원전 206년', 'start_idx': 40, 'end_idx': 47, 'type': 'DAT'}",org:dissolved,wikipedia
1471,1471,"또한 2012년 해체 ; 된 충남 일화 천마에서 강유미를 드래프트 . 로 , 뽑아 전력을 . 강화했다.","{'word': '충남 일화 천마', 'start_idx': 13, 'end_idx': 20, 'type': 'ORG'}","{'word': '2012년', 'start_idx': 3, 'end_idx': 7, 'type': 'DAT'}",org:dissolved,wikipedia
1546,1546,"오선우 선수는 인하대 시절 1학년 때부터 주전 우익수 자리를 차지 ! 했으며 장타율 0.768을 기록했다. 고교 시절에는 ! 타격상, 타점상, 홈런상을 수상했다.","{'word': '오선우', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '인하대', 'start_idx': 8, 'end_idx': 10, 'type': 'ORG'}",per:schools_attended,wikitree
1593,1593,"50여년 . 간의 ; 사두 정치 체계이후, ? 330년 콘스탄티누스 : 1세 황제때 ? 현 이스탄불 위치에 있는 비잔티움을 콘스탄티노폴리스로 명명하고 천도하였고, 395년에 로마제국은 테오도시우스 ; 1세 ? 황제 : 사후 동로마제국과 서로마제국으로 ? 갈라지게 된다.","{'word': '로마제국', 'start_idx': 109, 'end_idx': 112, 'type': 'ORG'}","{'word': '395년', 'start_idx': 80, 'end_idx': 83, 'type': 'DAT'}",org:dissolved,wikipedia
1856,1856,"한양대 2학년 때까지는 ? 평범한 성적을 . 기록했지만, , 3학년 때 ? 고종욱과 : 함께 빠른 야구를 주도하며 : 타율 : 을 0.299 : 까지 끌어 : 올렸다.","{'word': '고종욱', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '한양대', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:schools_attended,wikipedia
1867,1867,"2000년 1월 서울시의 명령으로 퇴출된 승원여객 소속 도시형버스 63번과 63-1번, 421번 노선을 승계하였고 운행을 개시 ; 하였다.","{'word': '승원여객', 'start_idx': 23, 'end_idx': 26, 'type': 'ORG'}","{'word': '2000년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:dissolved,wikipedia
2035,2035,"북일고등학교 시절 팀의 좌완 에이스로 , 활동 ? 하다가 팔꿈치 부상으로 인해 단국대학교 1 ; 학년 때 외야수로 , 전업했지만 ! , 2학년 때 그 . 해 가을에 열린 1992년 하계 올림픽 예선전 대표로 뽑힌 것을 시작 : 으로 4년 내내 국가대표로 . 활동했으며, ; 고려대학교 , 의 심재학과 함께 '심 ; - . 심포'로 불리며 대학 야구 최고의 홈런타자로 활약한다.","{'word': '심재학', 'start_idx': 138, 'end_idx': 140, 'type': 'PER'}","{'word': '고려대', 'start_idx': 131, 'end_idx': 133, 'type': 'ORG'}",per:schools_attended,wikipedia
2122,2122,"그 : 곳에서 그는 군대 . 를 모아 1526년까지 인근 지역을 정복하고, 16 ! 세기 초반에 몰락한 로디 왕조 ? 를 멸망시켜 무굴 제국 , 을 . 건국 ! 했다.","{'word': '로디 왕조', 'start_idx': 49, 'end_idx': 53, 'type': 'ORG'}","{'word': '1526년', 'start_idx': 15, 'end_idx': 19, 'type': 'DAT'}",org:dissolved,wikipedia
2647,2647,"결국 대법원은 1999년 효성의 로고는 ? 축산업협동조합과 중복 ! 되는 금융 분야 . 에서는 사용 ! 할 수 없다고 ; 판결하였으나 2000년 ? 축산업협동조합 . 이 농업협동조합과 통합되어 문제가 된 , 로고의 사용이 중지 . 되면서 ; 이 분쟁은 자연스럽게 종결되었다.","{'word': '축산업협동조합', 'start_idx': 68, 'end_idx': 74, 'type': 'ORG'}","{'word': '2000년', 'start_idx': 62, 'end_idx': 66, 'type': 'DAT'}",org:dissolved,wikipedia
3099,3099,? 카자흐 칸국은 1456년에서 1847년까지 오늘날 카자흐스탄 ! 이 있는 곳에 있었던 카자흐인의 국가다.,"{'word': '카자흐 칸국', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '1847년', 'start_idx': 16, 'end_idx': 20, 'type': 'DAT'}",org:dissolved,wikipedia
3794,3796,"1720년 옥스퍼드 대학교 크라이스트처치 칼리지에 입학한 존 웨슬리는 1724년, 문학사(B.A.) 학위를 땄고, 대학원에 진학하여 문학석사(M. ; A.) 학위 취득 ? 을 위해 계속 공부하였다.","{'word': '웨슬리', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '옥스퍼드 대학교', 'start_idx': 6, 'end_idx': 13, 'type': 'ORG'}",per:schools_attended,wikipedia
3993,3995,"로런 파우스트 ! 는 1992년부터 1994년까지 캘리포니아 인스티튜트 오브 디 아츠를 다녔고, 러프 드래프트 스튜디오에서 화면 구성 작가 , 로 일했다.","{'word': '로런 파우스트', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '캘리포니아 인스티튜트 오브 디 아츠', 'start_idx': 25, 'end_idx': 43, 'type': 'ORG'}",per:schools_attended,wikipedia
4247,4249,"1127년 정강의 변(금나라가 송나라를 멸망 ! 시키고 휘종 . , 흠종 황제 . 를 끌 ? 고 . 간 사건 ? )이 ; 발생하고 진회와 . 많은 신하들 ! 이 . 포로 신분 ! 으로 같이 끌려가게 된다.","{'word': '송나라', 'start_idx': 17, 'end_idx': 19, 'type': 'ORG'}","{'word': '1127년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:dissolved,wikipedia
4571,4573,"1720년 옥스퍼드 대학교 ; 크라이스트처치 칼리지에 입학한 존 웨슬리는 1724년, 문학사(B.A.) 학위를 땄고, 대학원에 진학하여 문학석사( ; M.A.) 학위 취득을 위해 계속 공부하였다.","{'word': '존 웨슬리', 'start_idx': 32, 'end_idx': 36, 'type': 'PER'}","{'word': '옥스퍼드 대학교', 'start_idx': 6, 'end_idx': 13, 'type': 'ORG'}",per:schools_attended,wikipedia
4760,4762,"2007년을 끝 ; 으로 재정난 , 을 이기 : 지 못하고 이듬해 현대 유니콘스가 해체되면서, 은퇴할 때까지 현대 유니콘스 선수단을 인수한 실질적인 후신 팀인 넥센 히어로즈에서 1루수로 활약했다.","{'word': '현대 유니콘스', 'start_idx': 28, 'end_idx': 34, 'type': 'ORG'}","{'word': '2007년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:dissolved,wikipedia
4859,4861,"1918년 3월 29일 독일군의 지원으로 우크라이나 중앙 의회 ? 가 점령하면서 ! 우크라이나 인민소비에트 공화국, 오데사 인민공화국 ! 과 함께 이 , 공화국이 해체되었다.","{'word': '우크라이나 인민소비에트 공화국', 'start_idx': 42, 'end_idx': 57, 'type': 'ORG'}","{'word': '1918년 3월', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",org:dissolved,wikipedia
4881,4883,". 그리고 키몬다가 폐업한 2011년까지 2년 여 , 에 걸쳐서 전세계에 있던 키몬다의 공장들이 폐쇄되어갔으며, 미국 ; 에서는 해고 노동자 : 들과 방대한 . 소송 . 전도 발생하였다.","{'word': '키몬다', 'start_idx': 39, 'end_idx': 41, 'type': 'ORG'}","{'word': '2011년', 'start_idx': 13, 'end_idx': 17, 'type': 'DAT'}",org:dissolved,wikipedia
5325,5327,"대구고등학교 2학년 때인 2008년에 투수 정인욱, 이강혁 등과 함께 대구고등학교를 창단 첫 봉황대기 우승으로 이끌었고, 그 ; 는 우수 투수상을 수상했다.","{'word': '정인욱', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}","{'word': '대구고등학교', 'start_idx': 39, 'end_idx': 44, 'type': 'ORG'}",per:schools_attended,wikipedia
5979,5981,"졸업 : 후 5 , 개월 . 정도 현장 실습을 마친 박정희는 1942년 10월 1일 ; 일본 ! 육군사관학교 제57기로 편입 . 했다.","{'word': '박정희', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}","{'word': '육군사관학교', 'start_idx': 43, 'end_idx': 48, 'type': 'ORG'}",per:schools_attended,wikipedia
6507,6509,"한국 , 여자 . 복싱계 ‘샛별 ? ’ , 임애지(21 ; ‧한국체대)가 한국 여자 , 복싱 사상 최초로 올림픽 본선 ; 출전 , 권을 획득했다.","{'word': '임애지', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '한국체대', 'start_idx': 21, 'end_idx': 24, 'type': 'ORG'}",per:schools_attended,wikitree
6582,6584,1989년 폴란드에서 사회주의 정권이 붕괴하면서 폴란드 인민공화국 공군 : 은 다시 폴란드 공군이 되었다.,"{'word': '폴란드 인민공화국', 'start_idx': 27, 'end_idx': 35, 'type': 'ORG'}","{'word': '1989년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:dissolved,wikipedia
6857,6859,"시즌 후 : 김재박을 감독으로 영입한 LG 트윈스는 양승호를 2군 감독으로 내정했으나, 이를 사양하고 2006년 12월 모교인 고려대학교 감독으로 취임하였다.","{'word': '양승호', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '고려대', 'start_idx': 69, 'end_idx': 71, 'type': 'ORG'}",per:schools_attended,wikipedia
8018,8021,튜더 왕가 또는 튜더 왕조는 잉글랜드 왕국(1485년 - 1603년)과 아일랜드 왕국 ? (1541년 - 1603년)을 다스렸던 다섯 명의 군주들을 배출한 집안을 말한다.,"{'word': '튜더 왕조', 'start_idx': 9, 'end_idx': 13, 'type': 'ORG'}","{'word': '1603년', 'start_idx': 32, 'end_idx': 36, 'type': 'DAT'}",org:dissolved,wikipedia
8747,8751,"3·15 부정 선거의 무효와 재선거를 : 주장하던 3 ? · ! 15 마산 의거에 , 참여한 1960년 . 전라북도 남원 금지중학교를 졸업하여 마산상업고등학교에 . 입학한지 얼마 ? 안된 ! 학생 김주열이 : 실종 : 된 지 27일 후 , 인 ? 4월 11일 ! 아침 . 마산 중앙부두 앞바다에서 왼쪽 , 눈에 경찰이 쏜 최루탄이 박힌 채 시신으로 ! 떠오른 것이 부산일보 ! 를 ! 통해 보도되면서 시위는 전국 , 적으로 퍼지며 격화되었다.","{'word': '김주열', 'start_idx': 92, 'end_idx': 94, 'type': 'PER'}","{'word': '마산상업고등학교', 'start_idx': 68, 'end_idx': 75, 'type': 'ORG'}",per:schools_attended,wikipedia
8901,8905,"1922년 12월 코민테른의 주도 , 로 상하이 고려공산당과 함께 . 해체되었고, , 이후 꼬르뷰로(1923.2)를 ; 설치, 통일된 공산당을 조직하게 했다.","{'word': '고려공산당', 'start_idx': 24, 'end_idx': 28, 'type': 'ORG'}","{'word': '1922년 12월', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}",org:dissolved,wikipedia
10014,10018,"1949년~1950년에는 . 교환 ! 학생으로 ; 파리 대학교 ; 에 머물렀으며, 여기서 장 르레 · 앙리 카르탕 · 로랑 ! 슈와르츠 ? · 로제 고드망 · 자크 디미에 · 장피에르 . 세르 ; 를 만났다.","{'word': '자크 디미에', 'start_idx': 76, 'end_idx': 81, 'type': 'PER'}","{'word': '파리 대학교', 'start_idx': 22, 'end_idx': 27, 'type': 'ORG'}",per:schools_attended,wikipedia
10134,10139,"; 원작소설의 ! 작가 체탄 바갓 , 은 , 1974년 인도 , 에서 태어나 ! 명문 , 대학 : 인 인도 공과대학교 델리 ; 와 아마다바드 인도경영대학원 , 을 : 졸업하였고, 작가, : 칼럼니스트, 명연설가로 활동중이다 ! .","{'word': '체탄 바갓', 'start_idx': 9, 'end_idx': 13, 'type': 'PER'}","{'word': '인도 공과대학교 델리', 'start_idx': 38, 'end_idx': 48, 'type': 'ORG'}",per:schools_attended,wikipedia
10452,10458,"장수원은 서울에서 출생하였으며 , 서울잠원초등학교 , , 신반포 . 중학교 ! , 세화 ? 고등학교를 진학하였으나 ? 연예활동과 병행 ; 하기 어려워 자퇴 , , . 검정고시 : 를 치뤘다.","{'word': '장수원', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '잠원초등학교', 'start_idx': 19, 'end_idx': 24, 'type': 'ORG'}",per:schools_attended,wikipedia
10706,10713,", 민주노동당(民主勞動黨 ? )은 1955년 : 부터 1978년까지 ; 존재한 : 오스트레일리아의 보수 ? 주의 정당이다.","{'word': '민주노동당', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '1978년', 'start_idx': 22, 'end_idx': 26, 'type': 'DAT'}",org:dissolved,wikipedia
